date,title,text,from,link
2025.06.02,"[집중진단] 외국인, 코스피 1조 1411억 순매수…반등 신호일까?","■ 경제현장 오늘 '집중진단' - 문남중 대신증권 리서치센터 수석연구위원, 박병호 부산화신사이버대학교 특임교수  대통령 직선제가 시행된 13대 이후 8명의 대통령 재임 중 노무현 정부를 빼고는 코스피 상승률이 20% ...",SBS Biz,https://v.daum.net/v/20250602185520781
2025.06.02,"삼성, 파운드리 파트너사 협력 강화 '세이프 포럼' 美서 개최",(서울=연합뉴스) 김아람 기자 = 삼성전자의 파운드리 파트너사들이 기술 협업을 강화하고 네트워킹하는 세이프(SAFE) 포럼이 미국 실리콘밸리에서 열린다. 2일 업계에 따르면 삼성전자는 오는 3일(현지시간) 미국 캘리 ...,연합뉴스,https://v.daum.net/v/20250602184807619
2025.06.02,삼성페이 결제 3시간 넘게 오류…“원인 파악 중”,"[앵커] 대표적인 모바일 결제 서비스인 삼성페이에 오늘 오전 3시간 넘게 오류가 발생했습니다. 결제, 등록 등 모든 기능이 제대로 작동하지 않아 이용자들이 큰 불편을 겪었습니다. 김채린 기자가 보도합니다. [리포트 ...",KBS,https://v.daum.net/v/20250602183708376
2025.06.02,"삼성, 구글 의존도 낮추나…갤럭시 S26에 퍼플렉시티 AI 탑재 논의",삼성전자가 인공지능(AI) 스타트업 '퍼플렉시티 AI'의 AI 어시스턴트를 내년 상반기 출시 예정인 스마트폰 '갤럭시 S26'에 탑재하는 방안 등을 논의 중인 것으로 전해졌다.2일 블룸버그는 익명의 소식통을 인용해 ...,아시아경제,https://v.daum.net/v/20250602183336307
2025.06.02,"""결국 부메랑 될 수도"" 무서운 경고…삼성 '초강수' 꺼냈다",삼성전자가 퍼플렉시티의 인공지능(AI) 어시스턴트(대화를 넘어 AI를 통해 작업을 지원하고 정보를 제공하는 서비스)를 갤럭시 스마트폰에 도입하는 방안을 추진한다. 갤럭시 S24·S25 시리즈로 글로벌 AI폰 시장을 ...,한국경제,https://v.daum.net/v/20250602181503820
2025.06.02,'TSMC 출신 인재 모셔왔다'…삼성전자 '올인',삼성전자가 파운드리(반도체 수탁생산) 사업 강화를 위해 대만 TSMC 출신 인사를 북미 파운드리 총괄 임원으로 영입했다. 2일 업계에 따르면 삼성전자 미주법인(DSA)은 지난 3월 마가렛 한 전 NXP반도체 글로벌 ...,한국경제,https://v.daum.net/v/20250602181302779
2025.06.02,"삼성, 경쟁사 출신 임원도 모셨다… ""美시장 공략 총력전""",삼성전자 반도체(DS)부문이 글로벌 파운드리(반도체 위탁생산) 1위인 TSMC 출신 인사를 북미 파운드리 사업 총괄급 임원으로 영입한 것으로 확인됐다. 현지에서 고객 대응력을 강화하고 수주 경쟁력을 끌어올리기 위한 ...,파이낸셜뉴스,https://v.daum.net/v/20250602180832632
2025.06.02,주가 뛰면 금리도 쑥…ELD 넉달간 2.7조 판매,[이데일리 김나경 기자] 기준금리 인하로 은행 정기예금 금리도 내리면서 최고 연 4%대 금리를 받을 수 있는 지수연계예금(ELD)이 인기를 끌고 있다. 올해 4개월 간 주요 시중은행이 판매한 ELD만 2조 7000억 ...,이데일리,https://v.daum.net/v/20250602180819624
2025.06.02,D램으로 버틴 삼성…HBM 쌍두마차 현실화되나,[앵커]  자동차와 철강과 달리 우리 수출의 또 다른 핵심 축인 반도체 상황은 일단 아직까지 나쁘지는 않습니다.  하지만 수출 제품군을 자세히 들여다보면 앞으로 상황을 낙관하기 어렵다는 지적이 제기됩니다.  SK하이 ...,SBS Biz,https://v.daum.net/v/20250602180800612
2025.06.02,"'일주일만에 1.7조', 빗썸 업은 국민銀…코인 자금 빨아들였다",[이데일리 김국배 기자] KB국민은행이 가상자산 거래소 빗썸과 제휴를 맺은 직후 1조 7000억원이 넘는 이용자 예치금을 끌어모은 것으로 나타났다. 케이뱅크(업비트)에는 아직 못 미치지만 하반기 법인의 가상자산 투자 ...,이데일리,https://v.daum.net/v/20250602180356506
2025.06.02,"삼성전자, TSMC 출신 영입 북미 첨단칩 고객 대응 강화",삼성전자가 대만 TSMC 마케팅 디렉터 출신을 '북미 파운드리 총괄 부사장'으로 영입한 것으로 나타났다. 첨단 칩에 대한 북미 지역 고객 대응을 강화하기 위한 포석으로 풀이된다. 2일 반도체업계에 따르면 삼성전자는 ...,매일경제,https://v.daum.net/v/20250602175727230
2025.06.02,中이 휩쓸 동안…'한국 기업 다 어디갔냐' 초비상,"미국 41개 vs 중국 18개 vs 한국 2개…. 인공지능(AI), 휴머노이드 등 8개 미래 산업의 분야별 ‘톱10’에 든 국가별 기업 수다. 첨단 산업이 미·중 패권전쟁 양상으로 치달으면서 한국이 설 땅을 잃고 있 ...",한국경제,https://v.daum.net/v/20250602175503125
2025.06.02,1800만명 쓰는 삼성페이 3시간 먹통,1800만여 명이 이용하는 삼성전자의 모바일 결제 서비스 '삼성페이'에서 2일 결제 오류가 3시간 반가량 이어지며 이용자들이 불편을 겪었다. 삼성전자에 따르면 이날 오전 7시께부터 삼성페이 온·오프라인 결제 장애가 ...,매일경제,https://v.daum.net/v/20250602174803909
2025.06.02,"관세 리스크 지속…현대차, 美판매가격 인상 '고심' 거듭",현대차 울산공장 수출선적부두 전경. 현대차 제공 [파이낸셜뉴스] 도널드 트럼프 미국 행정부의 수입차 25% 관세 부과가 두 달 째 계속 유지되면서 현대자동차그룹이 현지에서 가격 책정을 두고 고심하고 있다. 현대차 ...,파이낸셜뉴스,https://v.daum.net/v/20250602174028665
2025.06.02,삼성페이 3시간 넘게 '먹통'됐다 정상화...원인 살펴보니,"오늘(2일) 오전 발생한 삼성페이 결제 오류의 원인은 일부 카드사와의 전용 통신 회선의 네트워크 오류로 잠정 파악됐습니다. 삼성전자 등에 따르면, 이날 오전 한때 삼성페이 일부 이용자들이 결제 오류로 페이 앱 이용에 ...",JIBS,https://v.daum.net/v/20250602174023660
2025.06.02,삼성페이 오류 3시간30분만에 정상화…시민들은 불편 호소,삼성전자 모바일 결제 서비스 삼성페이의 결제 오류가 발생한 지 3시간30여분 만에 정상화됐다. 2일 삼성전자 등에 따르면 이날 오전 7시를 전후로 삼성페이가 결제되지 않는 오류가 발생했다. 지문인식 및 비밀번호 입력 ...,중부일보,https://v.daum.net/v/20250602173939626
2025.06.02,"트럼프에 주춤한 낸드시장, AI 수요에 eSSD 주문 물결",[이데일리 김소연 기자] 미국 관세 정책 여파로 인해 주춤했던 낸드플래시 수요가 회복되고 있다. 빅테크의 인공지능(AI) 투자가 계속됨에 따라 기업용 SSD의 공급 부족이 이어지고 있다. 2일 시장조사업체 트렌드포스 ...,이데일리,https://v.daum.net/v/20250602173504458
2025.06.02,삼성페이 오류 4시간만에 정상화…“실물카드 없었으면 큰일날뻔”,삼성전자의 모바일 결제 서비스인 삼성페이에 결제 오류가 2일 오전 발생했다가 약 4시간 만에 정상화됐다. 한국 성인 60% 이상이 사용하는 서비스로 알려진 만큼 이용자들의 불편이 이어졌다. 삼성전자는 이날 오전 10 ...,서울신문,https://v.daum.net/v/20250602172206971
2025.06.02,"아이마켓코리아 ""텍사스에 한국형 산단 조성""",“테일러 테크놀로지파크는 민간기업이 미국에 조성하는 첫 한국형 산업단지입니다.” 김학재 아이마켓코리아 대표는 2일 한국경제신문 인터뷰에서 “미국에 진출하는 국내 중소·중견 기업의 핵심 사업 거점이 될 것”이라며 이같 ...,한국경제,https://v.daum.net/v/20250602172104915
2025.06.02,"삼성페이 오전 '3시간 먹통'…정부, 현장조사 검토",삼성페이가 오늘(2일) 오전 약 3시간 30분 동안 결제 장애를 일으켯습니다. 오전 7시쯤부터 삼성페이가 결제되지 않는 현상이 나타나면서 온라인 커뮤니티와 소셜미디어(SNS) 등에는 불편을 호소하는 게시글이 다수 올 ...,연합뉴스TV,https://v.daum.net/v/20250602171758785
2025.06.02,"삼성페이 결제 오류 3시간만에 정상화…정부, 현장조사 검토",삼성페이가 2일 오전 약 3시간 30분 동안 결제 장애를 일으켰습니다. 원인은 일부 카드사와 전용선 네트워크 장애로 지목되고 있습니다. 업계에 따르면 이날 오전 7시께부터 삼성페이가 결제되지 않는 현상이 나타나면서 ...,TJB,https://v.daum.net/v/20250602171310570
2025.06.02,"삼성페이 결제 오류 3시간만에 정상화…정부 ""필요시 현장조사""(종합2보)",(서울=연합뉴스) 조현영 조성미 기자 = 삼성페이가 2일 오전 약 3시간 30분 동안 결제 장애를 일으켰다. 원인은 일부 카드사와 전용선 네트워크 장애로 지목되고 있다. 업계에 따르면 이날 오전 7시께부터 삼성페이가 ...,연합뉴스,https://v.daum.net/v/20250602170436275
2025.06.02,출근길 삼성페이 결제 '먹통'...3시간 반 만에 복구,[앵커] 오늘 아침 출근길에 '삼성페이'로 계산하려다가 결제가 안 돼 당황하신 분들 계실 겁니다. 네트워크 장애로 3시간 반 동안 일부 결제에 오류가 발생하면서 이용자들이 큰 불편을 겪었습니다. 최아영 기자가 보도합 ...,YTN,https://v.daum.net/v/20250602170420261
2025.06.02,[시황] 외국인 사들여도 대선 앞두고 관망세…코스피 2700선 회복 못 해,"제21대 대통령선거일을 하루 앞둔 2일 코스피가 2700선을 회복하지 못한 채 강보합으로 마감했다. 한국거래소에 따르면, 이날 코스피 종가는 전 거래일 대비 1.30포인트(0.05%) 오른 2698.97로 거래를 마 ...",데일리안,https://v.daum.net/v/20250602163626098
2025.06.02,대선 앞두고 코스피 소폭 상승…2700대 웃돌기도[마감시황],[서울=뉴시스]주동일 기자 = 대통령선거를 하루 앞두고 코스피가 소폭 상승했다. 2일 코스피는 전 거래일(2697.67)보다 1.3포인트(0.05%) 오른 2698.97에 마감했다. 이날 코스피는 4.76포인트(0. ...,뉴시스,https://v.daum.net/v/20250602163453000
2025.06.02,"삼성전자, 美 파운드리 포럼 축소···'조용한 반전' 포석",[서울경제] 삼성전자(005930)가 미국에서 연례행사로 개최해온 파운드리(반도체 위탁 생산) 포럼을 축소하고 반도체 패키징과 소재·부품·장비 분야에서 협력사들과 파트너십 강화에 집중하기로 했다. 3㎚(나노미터·10 ...,서울경제,https://v.daum.net/v/20250602162918722
2025.06.02,"삼성전자, 대만 TSMC 출신 임원…美 법인으로 영입",[서울=뉴시스]이인준 기자 = 삼성전자가 파운드리 업계 1위인 대만 TSMC 출신 임원을 파운드리 사업부에 영입한 것으로 확인됐다. 2일 업계에 따르면 마거릿 한 전 NXP반도체 글로벌 구매·조달 부문 부사장은 지난 ...,뉴시스,https://v.daum.net/v/20250602162024288
2025.06.02,[서울데이터랩]마감 직후 인기 검색 종목 20選,"삼성전자(005930)가 6월 2일 장 마감 5분 만에 6.05%의 검색비율을 기록해 많은 투자자들의 관심을 받고 있다. 삼성전자의 현재가는 56,800원으로 전 거래일 대비 1.07%(600원) 상승하며 약보합으로 ...",서울신문,https://v.daum.net/v/20250602160302579
2025.06.02,"'대선 앞 관망세' 코스피 2,700선 아래서 강보합 마감(종합)","(서울=연합뉴스) 조민정 기자 = 코스피가 제21대 대통령선거일을 하루 앞둔 2일 2,700선 바로 아래에서 강보합으로 마감했다. 한국거래소에 따르면 이날 코스피 종가는 전 거래일 대비 1.30포인트(0.05%) 오 ...",연합뉴스,https://v.daum.net/v/20250602160150540
2025.06.02,"삼성 ""페이 오류 원인은 카드사와 전용선 네트워크 장애""",삼성전자의 스마트폰의 결제 서비스 '삼성페이'에서 발생한 결제 오류는 삼성페이와 신용카드사간 전용선 네트워크 장애가 원인인 것으로 나타났다. 2일 삼성전자에 따르면 이날 오전 7시쯤부터 삼성페이 결제오류가 발생해 이 ...,노컷뉴스,https://v.daum.net/v/20250602160001446
2025.06.02,"삼성, 구글 의존도 낮추나…갤럭시 S26에 퍼플렉시티 AI 탑재 논의",삼성전자가 세계적인 인공지능(AI) 스타트업 퍼플렉시티의 AI 어시스턴트(대화를 넘어 AI를 통해 작업을 지원하고 정보를 제공하는 서비스)를 갤럭시 AI폰에 탑재하는 방안을 추진한다. 갤럭시 S24·S25 시리즈를  ...,한국경제,https://v.daum.net/v/20250602155505242
2025.06.02,2나노 파운드리 경쟁 막오른다…내실 다지는 삼성,[이데일리 김응열 기자] 올해 하반기 2나노미터(nm·1nm는 10억분의 1m) 경쟁의 막이 오른다. 파운드리(반도체 위탁생산) 1위인 대만 TSMC와 추격자 삼성전자(005930) 모두 하반기 들어 2나노 공정을 ...,이데일리,https://v.daum.net/v/20250602152054727
2025.06.02,"트럼프발 지진에 코스피 시가총액 ‘지각변동’…뜨는 원전·방산, 지는 車·2차전지","도널드 트럼프 미국 대통령의 관세 전쟁 등 영향으로 코스피 상위 20종목에 대거 지각변동이 일어났다. 원전·방산·조선주는 강세를 보인 반면, 자동차·이차전지주는 하락세로 돌아서며 희비가 엇갈렸다. 1일 한국거래소에 ...",매경이코노미,https://v.daum.net/v/20250602150303868
2025.06.02,"""폰만 들고 나왔다가 낭패""…삼성페이 오류에 '발동동'","국내 이용자만 1,800만 명에 달하는 모바일 간편결제 서비스 삼성페이가 2일 오전 3시간가량 먹통이 되면서 이용자들이 큰 불편을 겪었다. 삼성페이 내에 신용카드부터 모바일 신분증까지 담다 보니 삼성페이만 믿고 지갑 ...",한국일보,https://v.daum.net/v/20250602150053760
2025.06.02,"6년 칼 간 화웨이, 내년 3나노 양산…中 반도체 굴기, 턱 밑 추격",(서울=뉴스1) 최동현 기자 = 중국 화웨이가 미국 제재 이후 60개 이상의 자국 반도체 기업에 투자해 '공급망 자립화'를 준비한 것으로 나타났다. 화웨이는 5나노미터(㎚) 양산에 이어 내년까지 3나노 양산에 돌입한 ...,뉴스1,https://v.daum.net/v/20250602145532539
2025.06.02,삼성페이 오류 3시간여 만에 복구...이용자들 불편,[앵커] 오늘 아침 출근길에 '삼성페이'로 결제하려다가 당황하신 분들 계실 텐데요. 결제 오류 발생 3시간여 만에 복구가 완료됐습니다. 삼성전자는 정확한 오류 원인을 파악 중입니다. 취재기자 연결해 자세히 알아봅니다 ...,YTN,https://v.daum.net/v/20250602144920245
2025.06.02,[대만칩통신]'신형 EUV' 도입 미루는 TSMC…삼성·인텔의 추격,"대만 파운드리(반도체 위탁생산) 기업인 TSMC가 반도체 파운드리 차기 미세공정 기술에 신형 '하이 뉴매리컬애퍼처(NA)' 극자외선(EUV) 장비 도입 여부를 두고 고심 중이다. 경쟁사인 삼성전자, 인텔 등이 해당 ...",아시아경제,https://v.daum.net/v/20250602143502653
2025.06.02,삼성페이 결제 오류…출근길 이용자들 ‘당황’(종합),"삼성페이가 2일 오전 결제 장애를 일으켜 출근길 이용자들이 불편을 겪은 가운데, 오류 발생 약 3시간 만에 정상화됐다. 이날 오전 10시 30분쯤 삼성전자는 삼성페이 앱 공지사항에 삼성페이 카드 결제 및 등록 오류 ...",영남일보,https://v.daum.net/v/20250602143157539
2025.06.02,"""삼성 아트 스토어, 신기술로 예술의 한계 극복했죠""",[이데일리 김정남 기자] “거실에서 커피 한잔 하며 작가와 내적 소통하는 과정 자체가 너무 좋은 예술 활동입니다.” 한국 현대미술의 거장으로 손꼽히는 이건용 작가는 2일 삼성전자 뉴스룸과 인터뷰에서 “아트 TV를 통 ...,이데일리,https://v.daum.net/v/20250602142106162
2025.06.02,"삼성전자, TSMC 출신 임원 영입…美 파운드리 시장 공략","(서울=뉴스1) 박주평 기자 = 삼성전자(005930) 디바이스솔루션(DS, 반도체) 부문이 파운드리(반도체 위탁생산) 사업의 북미 고객사 수주를 확대하기 위해 세계 최대 파운드리 기업인 대만 TSMC 출신 임원을 ...",뉴스1,https://v.daum.net/v/20250602141330814
2025.06.02,삼성페이 일부 결제 3시간 오류…“원인 파악 중”,오늘(2일) 오전 삼성페이가 3시간 넘게 결제 장애를 일으켜 일부 사용자가 불편을 겪었습니다. 온라인 커뮤니티에는 오전 6시 반부터 삼성페이 일부 이용자 결제가 안 된다며 불편을 호소하는 글들이 올라왔습니다. 오전 ...,KBS,https://v.daum.net/v/20250602141223779
2025.06.02,[서울데이터랩]금일 코스피 거래량 1위 상상인증권 거래대금 107억 돌파,"코스피 거래량 상위 종목들이 전반적으로 엇갈린 흐름을 보인다. 2일 한국거래소에 따르면, 상상인증권(001290)이 1,385만주 이상 거래되며 코스피 종목 중 실시간 거래량 1위를 차지한다. 현재 주가는 769원으 ...",서울신문,https://v.daum.net/v/20250602135308050
2025.06.02,“아침 굶었다” “동전 긁어모아 결제” 삼성페이 먹통에 불편 속출,ⓒ뉴시스삼성전자의 모바일 결제 서비스인 ‘삼성페이’가 한때 먹통이 되며 일부 이용자들이 불편을 겪었다. 삼성전자는 오류가 발생한 지 약 3시간 30분 만에 결제 서비스를 정상화하고 원인 파악에 나섰다. 2일 삼성전자 ...,동아일보,https://v.daum.net/v/20250602135039972
2025.06.02,[시장 따라잡기] 올 하반기 한국증시 낙관적 전망 우세,"■ 용감한 토크쇼 직설 '시장 따라잡기' - 손석우 앵커 경제평론가 및 건국대 겸임교수, 강관우 더프레미어 대표 Q. 5월 마지막 날은 하락 마감했습니다만, 지난주 코스피가 연중 최고치를 기록하기도 하는 등 지난 한 ...",SBS Biz,https://v.daum.net/v/20250602134940935
2025.06.02,"美상무장관 ""관세 안 사라져""…韓 기업 생존, 새 정부 협상에 달려",(서울=뉴스1) 박주평 기자 = 하워드 러트닉 미국 상무부 장관이 상호 관세에 대한 90일 유예 기간을 연장할 계획이 없다고 밝혔다. 법원이 상호관세 시행을 중단하라고 판결했지만 법정 다툼을 이어가면서 대체 법률 마 ...,뉴스1,https://v.daum.net/v/20250602134218708
2025.06.02,'목표 수익률 6%' 국채분할매수&삼성전자와공모주 펀드 출시,브이아이자산운용은 '국채분할매수&삼성전자와공모주' 목표전환형 펀드를 출시한다고 2일 밝혔다. 해당 펀드는 안정적인 국채와 통안채에 투자해 이자수익과 금리 하락 시 자본 차익을 추구한다. 삼성전자와 공모주에 투자해 추 ...,머니투데이,https://v.daum.net/v/20250602132732273
2025.06.02,"[칩톡]젠슨 황의 무한신뢰…TSMC, '첨단 패키징'도 독주","""현재로선 CoWoS(칩 온 웨이퍼 서브스트레이트) 외에 실질적인 대안이 없습니다."" 젠슨 황 엔비디아 최고경영자(CEO)는 지난달 21일 대만에서 열린 GTC 타이베이 글로벌 기자간담회에서 이같이 밝혔다. '고급 ...",아시아경제,https://v.daum.net/v/20250602132353142
2025.06.02,"'결제 장애' 삼성페이, 오류 3시간 만에 정상화",[정오뉴스] 삼성페이가 오늘 오전 결제 장애를 일으킨 지 약 3시간 만에 정상화됐습니다. 삼성전자는 오전 10시 30분쯤 삼성페이 앱 공지사항에 삼성페이 카드 결제 및 등록 오류 장애가 해소됐다고 안내했습니다. 삼성 ...,MBC,https://v.daum.net/v/20250602122827112
2025.06.02,[서울데이터랩]신한지주 4.13% 하락하며 하락폭 기록 경신,"코스피 시가총액 상위 종목들이 대체로 엇갈린 흐름을 보이고 있다. 2일 오후 12시 20분 한국거래소에 따르면, 시가총액 1위 삼성전자(005930)는 현재가 56,600원으로 전 거래일 대비 0.71% 상승하며 견 ...",서울신문,https://v.daum.net/v/20250602122802103
2025.06.02,삼성페이 결제 3시간 넘게 오류…“원인 파악 중”,"[앵커] 대표적인 모바일 결제 서비스인 삼성페이에 오늘 오전 3시간 넘게 오류가 발생했습니다. 결제, 등록 등 모든 기능이 제대로 작동하지 않아 이용자들이 큰 불편을 겪었습니다. 김채린 기자가 보도합니다. [리포트 ...",KBS,https://v.daum.net/v/20250602121543858
2025.06.02,삼성페이 오류 3시간여 만에 복구...이용자들 불편,[앵커] 오늘 아침 출근길에 '삼성페이'로 결제하려다가 당황하신 분들 계실 텐데요. 결제 오류 발생 3시간여 만에 복구가 완료됐습니다. 삼성전자는 정확한 오류 원인을 파악 중입니다. 취재기자 연결해 자세히 알아봅니다 ...,YTN,https://v.daum.net/v/20250602121320821
2025.06.02,“카드 두고 왔다가 낭패”… 삼성페이 먹통 혼란,2일 오전 한국 성인 70%가량이 사용 중인 갤럭시 스마트폰에 탑재된 모바일 결제 시스템 ‘삼성페이’에서 3시간 이상 오류가 발생해 이용자들이 불편을 겪었다. 삼성전자는 복구를 완료한 뒤 “정확한 오류 원인을 파악해 ...,문화일보,https://v.daum.net/v/20250602120308564
2025.06.02,"삼성페이 오전 한때 결제오류…""현재 복구 완료""","삼성페이가 오전 한 때 결제 장애를 일으켜 사용자들이 불편을 겪었습니다. 삼성전자는 ""현재는 복구작업이 완료된 상태""라고 밝혔습니다. 오늘(2일) 온라인 커뮤니티와 소셜미디어(SNS) 등에는 삼성페이 결제 오류로 불 ...",연합뉴스TV,https://v.daum.net/v/20250602115943357
2025.06.02,'출근길 커피 결제하려다 당황'…먹통 삼성페이,"[앵커]  삼성페이가 대중화되면서 현금이나 실물카드를 두고 다니시는 분들이 많은데요.  1천700만 명이 넘는 시민이 이용 중인 삼성페이가, 출근시간대 먹통이 되면서 적잖은 시민들이 얼굴을 붉혀야 했습니다.  김동필 ...",SBS Biz,https://v.daum.net/v/20250602114310809
2025.06.02,대선 하루 앞둔 코스피 장중 2710대서 강세,"[앵커]  우리 증시가 대통령 선거를 하루 앞두고 상승세를 타고 있습니다.  도널드 트럼프 미국 행정부의 관세 행보 변화에 따른 불안정성에도 힘을 실어주는 모습인데요.  김종윤 기자, 코스피는 오전장 2700선을 넘 ...",SBS Biz,https://v.daum.net/v/20250602114010697
2025.06.02,"삼성페이 오류, 3시간 만에 정상화 “오류 현상 해소”",삼성월렛 공지. 삼성페이가 결제 장애를 일으킨지 3시간여 만에 정상화됐다. 삼성월렛 측은 1일 오전 10시 47분경 공지를 통해 “카드 결제 및 등록 시도 시 오류가 발생하던 현상이 해소돼 정상 사용이 가능하다”고 ...,동아일보,https://v.daum.net/v/20250602113633536
2025.06.02,“아침부터 결제 막혔다”…삼성페이 오류 3시간 반 만에 복구,2일 오전 발생한 삼성페이 결제 장애가 약 3시간 만에 정상화했다. 삼성전자는 이날 오전 10시 30분쯤 삼성페이 애플리케이션 내 공지사항을 통해 “카드 결제 및 등록 시도 시 오류가 발생하던 현상이 해소돼 정상적으 ...,강원도민일보,https://v.daum.net/v/20250602112749080
2025.06.02,"[자막뉴스] ""출근길 커피사려다 당황""…'먹통' 삼성페이, 이유 물었는데",삼성전자 모바일 결제 서비스인 삼성페이가 3시간 넘게 장애를 일으켜 이용자들이 불편을 호소했습니다. 오늘(2일) 오전 7시쯤부터 온라인 커뮤니티와 SNS 등에서는 삼성페이 결제오류에 대한 글이 잇따라 올라왔습니다. ...,SBS,https://v.daum.net/v/20250602112705035
2025.06.02,삼성임원 엔비디아 출장…HBM 공급 초읽기,"엔비디아가 미국 정부의 대중국 제재에도 올해 1분기(회계연도 기준, 2~4월) 깜짝 실적을 낸 가운데, 최근 삼성전자 메모리 사업부의 핵심 임원들이 미국 엔비디아 본사에 단체 출장을 간 것으로 확인됐다. 삼성전자의 ...",헤럴드경제,https://v.daum.net/v/20250602112659017
2025.06.02,"삼성페이, 3시간만에 복구…""오류 원인 파악 안돼""",[한국경제TV 김대연 기자] 삼성전자의 모바일 결제 서비스인 삼성페이가 2일 오전 결제 오류를 일으킨 지 약 3시간 만에 정상화됐다. 삼성전자는 이날 오전 10시 30분쯤 삼성페이 앱 공지사항에 삼성페이 카드 결제 ...,한국경제TV,https://v.daum.net/v/20250602112538953
2025.06.02,"""실물카드 챙겨라""‥삼성페이 오류 3시간 만에 정상화","삼성페이가 오늘 오전 결제 장애를 일으킨 지 약 3시간 만에 정상화됐습니다. 삼성전자는 오전 10시 30분쯤 삼성페이 앱 공지사항에 삼성페이 카드 결제 및 등록 오류 장애가 해소됐다고 안내했습니다. 삼성전자는 ""카드 ...",MBC,https://v.daum.net/v/20250602112510925
2025.06.02,외국인 ‘사자’에 장중 코스피 2700·코스닥740선,제21대 대통령 선거를 하루 앞둔 2일 코스피지수와 코스닥지수가 각각 2700선과 740선을 되찾았다. 코스닥지수는 이날 오전 11시 10분 2704.32를 기록했다. 전 거래일보다 6.65포인트(0.25%) 올랐다 ...,조선비즈,https://v.daum.net/v/20250602111700385
2025.06.02,"""실물카드 없었으면 큰일날뻔""…삼성페이 오류 3시간만에 정상화",2일 오전 결제 오류를 일으켰던 삼성페이가 약 3시간여 만에 정상화됐다. 이날 오전 10시 30분쯤 삼성전자는 삼성페이 앱 공지를 통해 삼성페이 카드 결제 및 등록 오류 장애가 해소됐다고 안내했다. 삼성전자는 공지에 ...,디지털타임스,https://v.daum.net/v/20250602111417230
2025.06.02,"[단독] 삼성전자, TSMC 출신 영입...美 파운드리 시장 공략 강화",마가렛 한 삼성전자 북미 파운드리 총괄 부사장급 임원. [파이낸셜뉴스] 삼성전자 반도체부문(DS)이 글로벌 파운드리(반도체 위탁생산) 1위인 TSMC 출신 인사를 북미 파운드리 사업 총괄급 임원으로 영입한 것으로 확 ...,파이낸셜뉴스,https://v.daum.net/v/20250602111412221
2025.06.02,"삼성페이 결제오류, 3시간여만에 해결…삼성 ""보안, 해킹 문제 아냐""","삼성전자 스마트폰의 결제 서비스 '삼성페이'에서 발생한 결제오류가 3시간여만에 해결됐다. 삼성전자는 2일 ""카드 결제 및 등록 시도시 오류가 발생했던 현상이 해소되어 정상 사용 가능하다""고 공지했다. 통신사들은 결제 ...",노컷뉴스,https://v.daum.net/v/20250602111210114
2025.06.02,"코스피 장중 외국인 매수속 2,700대 강보합…코스닥 강세",(서울=연합뉴스) 조민정 기자 = 대통령선거 전 마지막 거래일인 2일 코스피가 신중한 흐름 속에 장중 강세를 유지 중이다. 이날 오전 11시 5분 현재 코스피 지수는 전 거래일 대비 5.81포인트(0.22%) 오른 ...,연합뉴스,https://v.daum.net/v/20250602111020002
2025.06.02,"삼성페이, 온라인 결제도 '먹통'…인증창 호출 불가 상태",2일 삼성전자의 모바일 결제 서비스인 삼성페이를 결제 장애가 이어지고 있는 가운데 온라인 결제까지도 불가능한 상황인 것으로 확인됐다. 지급결제 전문가들 사이에서는 삼성페이 자체의 결제 정보 토큰화 과정에서 문제가 발 ...,전자신문,https://v.daum.net/v/20250602110603756
2025.06.02,"갤럭시 S26에 퍼블렉시티AI 탑재될까…""양사합의 근접""","사진=wccftech[이데일리 정다슬 기자] 삼성전자(005930)가 미국 인공지능(AI) 스타트업 퍼블렉시티AI와의 대규모 제휴를 눈앞에 두고 있다. 협상이 성사되면, 퍼플렉시티의 검색 기능과 AI 어시스턴트가 차 ...",이데일리,https://v.daum.net/v/20250602110429677
2025.06.02,"""실물카드 없었으면 큰일날뻔""…삼성페이 오류 3시간만에 정상화(종합)",(서울=연합뉴스) 조현영 기자 = 삼성페이가 2일 오전 결제 장애를 일으킨 지 약 3시간 만에 정상화됐다. 이날 오전 10시 30분께 삼성전자는 삼성페이 앱 공지사항에 삼성페이 카드 결제 및 등록 오류 장애가 해소됐 ...,연합뉴스,https://v.daum.net/v/20250602110405646
2025.06.02,"TSMC, 또 중동 진출설…삼성전자와 현지 경쟁 가능성은?",[서울=뉴시스]이현주 기자 = 세계 최대 파운드리(반도체 위탁생산) 기업인 대만 TSMC가 아랍에미리트(UAE)에 대규모 반도체 생산시설 건립을 검토 중인 것으로 알려졌다. 중동은 글로벌 테크업체들의 진출설이 끊이지 ...,뉴시스,https://v.daum.net/v/20250602110346635
2025.06.02,"삼성페이, 약 3시간 만에 결제 오류 해소…""오류 원인은 파악중""","삼성전자의 모바일 간편결제 서비스 '삼성페이' 결제 오류가 해결됐다. 삼성전자는 2일 ""카드 결제·등록 시도 시 오류가 발생했던 현상이 해소돼 정상 사용이 가능하다""며 이같이 밝혔다. 앞서 이날 오전 7시쯤 삼성페이 ...",대전일보,https://v.daum.net/v/20250602105944386
